Time (s),Position (m),Speed (m/s),Acceleration (m/s^2)
106.52,1316.13514395279,15.05,0
106.56,1316.73004091473,15.04,0.0124999999999975
106.6,1317.31686332966,15,0.112500000000002
106.64,1317.92485030032,15.01,0.150000000000001
106.68,1318.52625352546,15.04,0.1
106.72,1319.12932247185,15.03,0.0875000000000048
106.76,1319.73730948032,15.08,-0.0124999999999997
106.8,1320.34037845017,15.06,-0.137500000000004
106.84,1320.95636378824,15.07,-0.137500000000002
106.88,1321.55776707515,15.04,-0.0625000000000009
106.92,1322.1526641434,15.04,0.0375000000000014
106.96,1322.76065121545,15.06,0.012500000000002
107,1323.36372024383,15.07,-0.112500000000002
107.04,1323.95054279066,15.06,-0.1875
107.08,1324.56821036608,15.07,-0.2
107.12,1325.16829909213,15.07,-0.175000000000003
107.16,1325.76319623145,15.03,-0.0874999999999981
107.2,1326.36626531778,15,4.44089209850063e-15
107.24,1326.96766871508,15.02,0.012500000000002
107.28,1327.57565588848,15.04,-0.0625000000000009
107.32,1328.17872501015,15.07,-0.150000000000003
107.36,1328.77362220852,15.04,-0.150000000000003
107.4,1329.37669135366,15,-0.0874999999999981
107.44,1329.98467857805,14.98,-0.0624999999999987
107.48,1330.58774774666,14.99,-0.0875000000000004
107.52,1331.18915122978,15.01,-0.1125
107.56,1331.77597393263,15.02,-0.125000000000002
107.6,1332.40005387408,15.01,-0.0875000000000026
107.64,1332.98687660104,15.02,-0.0500000000000034
107.68,1333.59636483824,14.99,-0.0750000000000006
107.72,1334.18318758931,15,-0.0874999999999981
107.76,1334.77808490574,14.99,-0.0499999999999967
107.8,1335.3957526956,14.98,-0.0374999999999992
107.84,1335.99065003613,14.95,-0.0375000000000036
107.88,1336.59205363058,14.95,-0.0250000000000039
107.92,1337.18695099459,14.96,-0.0375000000000036
107.96,1337.79643931643,14.97,-0.0625000000000031
108,1338.39133670424,14.99,-0.0750000000000006
108.04,1338.9862341038,15,-0.0624999999999964
108.08,1339.5811315151,14.95,0.0125000000000042
108.12,1340.18911895476,14.97,0.0250000000000017
108.16,1340.79218832154,14.98,-0.0500000000000012
108.2,1341.38708576838,14.96,-0.0750000000000028
108.24,1341.98848947202,14.94,-0.0249999999999995
108.28,1342.58338694235,14.94,0.0500000000000034
108.32,1343.17020987267,14.94,0.0500000000000034
108.36,1343.76510736619,14.94,0.0500000000000034
108.4,1344.36000487175,14.96,0.0500000000000012
108.44,1344.9679924121,14.98,-0.0375000000000036
108.48,1345.57106187158,14.98,-0.0875000000000048
108.52,1346.16595941239,14.96,-2.22044604925031e-15
108.56,1346.76902889534,14.95,0.0750000000000006
108.6,1347.37043270849,14.93,0.0625000000000031
108.64,1347.95725573438,14.95,0
108.68,1348.55215332217,14.97,-0.0250000000000017
108.72,1349.16014095124,14.95,0.0499999999999989
108.76,1349.76321049183,14.97,0.1
108.8,1350.35810811545,14.97,0.112500000000002
108.84,1350.95300575053,14.94,0.125000000000002
108.88,1351.5624943494,14.95,0.100000000000002
108.92,1352.14931745894,14.99,-0.0374999999999992
108.96,1352.77339781919,14.98,-0.0875000000000026
109,1353.36022095286,14.95,0.0249999999999995
109.04,1353.96162490014,14.93,0.112500000000002
109.08,1354.56469453432,14.97,0.0875000000000026
109.12,1355.15151770399,14.99,0.0500000000000034
109.16,1355.76750376645,15.01,-0.0124999999999997
109.2,1356.36240150785,15.02,-0.0875000000000026
109.24,1356.96547118867,14.99,-0.0375000000000014
109.28,1357.56036895385,14.98,0.0374999999999992
109.32,1358.16177298693,14.93,0.125
109.36,1358.7648427028,14.97,0.137500000000002
109.4,1359.36493215968,14.98,0.0624999999999987
109.44,1359.96800189873,14.99,0
109.48,1360.56289972295,14.98,-0.0124999999999975
109.52,1361.16298921837,15.02,-0.0250000000000017
109.56,1361.77247802223,14.97,0.0124999999999975
109.6,1362.36737588169,14.99,0.0750000000000006
109.64,1362.97044567897,14.99,0.112500000000004
109.68,1363.57843361178,15.01,0.150000000000003
109.72,1364.17333150678,15,0.1125
109.76,1364.78282037128,15.01,0.0249999999999972
109.8,1365.37771829007,14.99,-0.012500000000002
109.84,1365.97261622061,14.98,0
109.88,1366.56751416289,14.98,0.0374999999999992
109.92,1367.16760378649,15,0.0749999999999984
109.96,1367.77067367676,15,0.1125
110,1368.37207791758,15.02,0.112500000000002
110.04,1368.97514783133,15.05,-0.0124999999999997
110.08,1369.58313589066,15.07,-0.125000000000002
110.12,1370.18620582787,15.03,-0.0874999999999981
110.16,1370.78110385298,15,-0.0249999999999972
110.2,1371.3890919504,14.99,0.0500000000000012
110.24,1371.983989999,14.98,0.124999999999997
110.28,1372.59347902047,15.01,0.0874999999999937
110.32,1373.18837709287,15.03,0.0124999999999997
110.36,1373.78846685773,15.06,-0.0874999999999981
110.4,1374.40613542149,15.05,-0.112500000000002
110.44,1374.99295898655,15.01,0.0124999999999997
110.48,1375.59602902864,15.01,0.0875000000000004
110.52,1376.2040172274,15.02,0.0624999999999987
110.56,1376.79891537057,14.99,0.100000000000002
110.6,1377.41490188316,15.04,0.0750000000000028
110.64,1378.00337387947,15.03,0.0250000000000039
110.68,1378.6113621289,15.03,0.0125000000000064
110.72,1379.2144322411,15.02,0
110.76,1379.80933044361,15,0.0874999999999981
110.8,1380.41731873112,15.02,0.112500000000002
110.84,1381.01073722435,15.05,0.0249999999999995
110.88,1381.6138073829,15.04,-0.0375000000000014
110.92,1382.20870563239,15.04,-0.0375000000000014
110.96,1382.82469225743,15.05,-0.0500000000000034
111,1383.41959053071,15.04,-0.0249999999999995
111.04,1384.0290797818,15.05,0.012500000000002
111.08,1384.63706815807,15.02,0.0499999999999989
111.12,1385.2238919265,15.03,0.0750000000000028
111.16,1385.83188032762,15.06,0.0125000000000064
111.2,1386.42677865992,15.05,-0.0124999999999975
111.24,1387.02984892306,15.04,0.012500000000002
111.28,1387.64583564719,15.02,0.0500000000000034
111.32,1388.23925429026,15.03,0.0625000000000053
111.36,1388.8487436377,15.02,0.0375000000000014
111.4,1389.43556748979,15.05,-0.0375000000000036
111.44,1390.05155426454,15.05,-0.0875000000000026
111.48,1390.64645267938,15.06,-0.112500000000002
111.52,1391.25444119443,15.05,-0.137500000000004
111.56,1391.8558459128,15.05,-0.087500000000007
111.6,1392.45074436287,15.05,-0.0500000000000078
111.64,1393.06673120007,15.05,-0.0625000000000053
111.68,1393.65355513581,15.05,-0.100000000000005
111.72,1394.2776363469,15.05,-0.100000000000005
111.76,1394.87105512501,15.03,-0.0875000000000004
111.8,1395.48054460511,15.01,-0.1125
111.84,1396.07396340881,15.02,-0.100000000000002
111.88,1396.67703385852,15,-0.0500000000000012
111.92,1397.2638578663,15,2.22044604925031e-15
111.96,1397.87334739442,15.03,-0.0499999999999945
112,1398.47475224695,15.03,-0.124999999999993
112.04,1399.07615711259,15.02,-0.149999999999997
112.08,1399.69080465613,15,-0.162500000000001
112.12,1400.27762872345,15.02,-0.162500000000001
112.16,1400.8871183113,14.99,-0.0875000000000004
112.2,1401.48201693845,14.96,0.0250000000000017
112.24,1402.07543586545,14.99,2.22044604925031e-15
112.28,1402.6849254896,14.99,-0.112499999999998
112.32,1403.2798241517,15.01,-0.199999999999998
112.36,1403.88781293172,14.98,-0.162500000000003
112.4,1404.48123190738,14.98,-0.0750000000000051
112.44,1405.0843025193,14.95,-0.0500000000000034
112.48,1405.69229133709,14.94,-0.0375000000000014
112.52,1406.2725999244,14.95,-0.0124999999999997
112.56,1406.87400494787,14.99,-0.0750000000000006
112.6,1407.47540998287,14.98,-0.150000000000001
112.64,1408.08489971597,14.97,-0.149999999999999
112.68,1408.67979848379,14.92,-0.0749999999999984
112.72,1409.2812035553,14.92,0.0124999999999975
112.76,1409.86802781286,14.94,-0.0375000000000014
112.8,1410.4629266159,14.96,-0.112499999999998
112.84,1411.07091554665,14.93,-0.124999999999995
112.88,1411.67398628603,14.93,-0.124999999999993
112.92,1412.26888512432,14.95,-0.124999999999997
112.96,1412.8623042723,14.93,-0.112499999999998
113,1413.45720313378,14.92,-0.0874999999999959
113.04,1414.06669298601,14.91,-0.0500000000000012
113.08,1414.66011217221,14.92,-0.0500000000000012
113.12,1415.26318298111,14.93,-0.0749999999999984
113.16,1415.85660219074,14.9,-0.0624999999999964
113.2,1416.45967302281,14.91,-0.0999999999999979
113.24,1417.0530922571,14.88,-0.0875000000000048
113.28,1417.64799120109,14.88,-0.0375000000000059
113.32,1418.24141046067,14.9,-0.0499999999999989
113.36,1418.83630942756,14.89,-0.037499999999997
113.4,1419.43771470527,14.89,-0.0625000000000009
113.44,1420.03261369594,14.9,-0.125000000000002
113.48,1420.62751269807,14.89,-0.150000000000003
113.52,1421.21433718126,14.9,-0.175000000000001
113.56,1421.80923620659,14.88,-0.137499999999999
113.6,1422.42522365222,14.85,-0.0250000000000017
113.64,1423.01204817142,14.87,0.0250000000000039
113.68,1423.60694723198,14.86,-0.0124999999999975
113.72,1424.20184630428,14.88,-0.0750000000000051
113.76,1424.7886708589,14.88,-0.100000000000007
113.8,1425.40465836511,14.85,-0.0625000000000053
113.84,1425.99148294355,14.84,-0.0374999999999992
113.88,1426.58638206253,14.83,-0.0624999999999964
113.92,1427.18128119327,14.82,-0.0750000000000006
113.96,1427.77470064945,14.85,-0.0750000000000006
114,1428.36959980337,14.86,-0.0250000000000017
114.04,1428.97100527479,14.88,-0.0250000000000039
114.08,1429.55782992406,14.84,-0.0375000000000014
114.12,1430.15272911292,14.84,0
114.16,1430.74762831353,14.84,0
114.2,1431.34252752588,14.84,0
114.24,1431.93594706679,14.82,0.0499999999999989
114.28,1432.53084630233,14.8,0.174999999999998
114.32,1433.12426586824,14.79,0.237500000000002
114.36,1433.71916512726,14.82,0.2125
114.4,1434.31406439775,14.87,0.162500000000001
114.44,1434.90748399938,14.85,0.200000000000002
114.48,1435.4943087665,14.84,0.262499999999999
114.52,1436.08772839217,14.84,0.237499999999999
114.56,1436.68114803107,14.84,0.325000000000002
114.6,1437.28123914518,14.84,0.425000000000004
114.64,1437.87465880811,14.86,0.437500000000002
114.68,1438.47474994802,14.9,0.462499999999999
114.72,1439.06816963403,14.88,0.524999999999998
114.76,1439.6682607988,14.9,0.549999999999999
114.8,1440.26835197627,14.92,0.549999999999999
114.84,1440.86844316493,14.96,0.574999999999997
114.88,1441.46853436725,14.94,0.625000000000002
114.92,1442.06083112052,14.93,0.700000000000005
114.96,1442.66766790469,15.01,0.662499999999999
115,1443.26775914396,15.01,0.674999999999997
115.04,1443.8745959538,15.04,0.7375
115.08,1444.48143277676,15.09,0.675000000000003
115.12,1445.08826961325,15.11,0.637500000000002
115.16,1445.69510646189,15.11,0.699999999999998
115.2,1446.30876053036,15.15,0.725
115.24,1446.91559740468,15.19,0.687500000000005
115.28,1447.52925149868,15.21,0.662500000000001
115.32,1448.14290560718,15.22,0.687499999999996
115.36,1448.75655972866,15.25,0.762499999999999
115.4,1449.3702138627,15.31,0.725
115.44,1449.97579662725,15.33,0.687499999999999
115.48,1450.59717677775,15.34,0.737499999999998
115.52,1451.21018305808,15.37,0.699999999999998
115.56,1451.8452348755,15.41,0.649999999999999
115.6,1452.44436516999,15.43,0.7125
115.64,1453.08635269997,15.46,0.75
115.68,1453.69238692967,15.47,0.737499999999998
115.72,1454.32743880278,15.51,0.7375
115.76,1454.95458484626,15.57,0.687500000000001
115.8,1455.57596510053,15.57,0.637500000000002
115.84,1456.21027439128,15.62,0.6125
115.88,1456.83845647989,15.64,0.674999999999999
115.92,1457.46560258209,15.63,0.850000000000006
115.96,1458.0937846977,15.67,0.887500000000006
116,1458.72883666765,15.74,0.737499999999998
116.04,1459.36334932422,15.75,0.662499999999995
116.08,1459.99084368887,15.77,0.687499999999999
116.12,1460.63283139166,15.8,0.725000000000002
116.16,1461.27442507361,15.83,0.75
116.2,1461.90260727133,15.82,0.824999999999996
116.24,1462.5445950179,15.86,0.837500000000004
116.28,1463.1865827782,15.94,0.712500000000005
116.32,1463.82109553785,16.01,0.599999999999992
116.36,1464.47758172635,16,0.624999999999996
116.4,1465.12656896139,16,0.700000000000003
116.44,1465.75406345544,16.02,0.700000000000007
116.48,1466.40305072139,16.05,0.725000000000007
116.52,1467.05261834821,16.1,0.7375
116.56,1467.70160564384,16.13,0.687500000000001
116.6,1468.34359352313,16.18,0.625000000000004
116.64,1469.00007981556,16.17,0.662500000000001
116.68,1469.64906715728,16.2,0.699999999999998
116.72,1470.30555348103,16.23,0.699999999999998
116.76,1470.95512119625,16.28,0.687499999999996
116.8,1471.61160754999,16.28,0.687499999999996
116.84,1472.27569481587,16.3,0.699999999999994
116.88,1472.93174336768,16.35,0.662499999999993
116.92,1473.5882297675,16.39,0.624999999999996
116.96,1474.24471618366,16.39,0.637499999999998
117,1474.90076478199,16.42,0.687499999999996
117.04,1475.5648521241,16.46,0.649999999999991
117.08,1476.23584173095,16.47,0.637499999999993
117.12,1476.89232820892,16.52,0.625000000000004
117.16,1477.55579603082,16.54,0.575000000000006
117.2,1478.21926386978,16.57,0.587499999999999
117.24,1478.89025354048,16.57,0.599999999999996
117.28,1479.56124322595,16.61,0.549999999999997
117.32,1480.21772978147,16.63,0.462500000000001
117.36,1480.88871949981,16.66,0.425
117.4,1481.55970923292,16.7,0.449999999999999
117.44,1482.23069898328,16.7,0.487500000000001
117.48,1482.90168874939,16.74,0.449999999999999
117.52,1483.58029958843,16.75,0.387499999999994
117.56,1484.26579697968,16.77,0.374999999999996
117.6,1484.9292649793,16.81,0.387500000000003
117.64,1485.60787586746,16.81,0.425
117.68,1486.27134390046,16.81,0.437500000000002
117.72,1486.94995481931,16.8,0.462500000000001
117.76,1487.62094469827,16.83,0.449999999999999
117.8,1488.30644218635,16.89,0.375000000000001
117.84,1488.98505315416,16.9,0.375000000000001
117.88,1489.67055067587,16.9,0.425
117.92,1490.34154062004,16.9,0.475000000000008
117.96,1491.02015163612,16.92,0.500000000000007
118,1491.70564920746,16.97,0.4
118.04,1492.3911467952,16.99,0.275000000000003
118.08,1493.0774748525,16.98,0.300000000000002
118.12,1493.74846487769,17,0.350000000000001
118.16,1494.42707597485,16.99,0.375000000000001
118.2,1495.12021395486,17.03,0.425
118.24,1495.79882508484,17.06,0.412500000000002
118.28,1496.48515322269,17.08,0.37500000000001
118.32,1497.17065092797,17.1,0.325000000000002
118.36,1497.85697909827,17.12,0.224999999999995
118.4,1498.5424768373,17.09,0.2
118.44,1499.23661476756,17.09,0.225
118.48,1499.9229429871,17.12,0.2
118.52,1500.61608110142,17.14,0.137499999999999
118.56,1501.29469236345,17.15,0.0875000000000004
118.6,1501.98102063186,17.21,0
118.64,1502.67415879644,17.21,-0.0499999999999989
118.68,1503.36048709741,17.23,-0.0750000000000028
118.72,1504.06135914541,17.21,-0.100000000000007
118.76,1504.7409410106,17.19,-0.0875000000000048
118.8,1505.43407924311,17.18,-0.125000000000002
118.84,1506.12040761013,17.18,-0.212499999999993
118.88,1506.82910403886,17.19,-0.24999999999999
118.92,1507.50868596857,17.18,-0.237499999999997
118.96,1508.1872973974,17.18,-0.3125
119,1508.88933492482,17.18,-0.462499999999997
119.04,1509.58247325982,17.2,-0.612500000000002
119.08,1510.2620552537,17.18,-0.674999999999999
119.12,1510.94838373678,17.18,-0.774999999999997
119.16,1511.65042132941,17.15,-0.924999999999998
119.2,1512.33000337187,17.12,-0.999999999999996
119.24,1513.00958543001,17.07,-0.987500000000003
119.28,1513.70372370433,17.1,-1.02500000000001
119.32,1514.37662464027,17.08,-1.1625
119.36,1515.07076294716,17.03,-1.25
119.4,1515.7503450701,16.96,-1.2625
119.44,1516.41663218093,16.93,-1.32499999999999
119.48,1517.08953317915,16.91,-1.4375
119.52,1517.76911535089,16.83,-1.3875
119.56,1518.43540250676,16.76,-1.25
119.6,1519.10043076997,16.71,-1.2125
119.64,1519.75876608621,16.69,-1.25
119.68,1520.4316671611,16.66,-1.2625
119.72,1521.09000250833,16.59,-1.20000000000001
119.76,1521.74974517237,16.52,-1.0875
119.8,1522.40808054869,16.46,-0.962499999999999
119.84,1523.05855737719,16.37,-0.787500000000003
119.88,1523.71026836681,16.32,-0.649999999999999
119.92,1524.36197937083,16.31,-0.625
119.96,1525.01369038923,16.28,-0.600000000000001
120,1525.65082657984,16.22,-0.549999999999993
120.04,1526.30253762668,16.18,-0.56249999999999
120.08,1526.94630926545,16.16,-0.612499999999996
120.12,1527.59146658064,16.13,-0.612499999999996
120.16,1528.24317767058,16.11,-0.612500000000002
120.2,1528.88031393079,16.1,-0.612500000000007
120.24,1529.51745020507,16.1,-0.675000000000003
120.28,1530.1691613372,16.07,-0.774999999999999
120.32,1530.81431872141,16.06,-0.849999999999998
120.36,1531.45145503767,16.05,-0.962499999999999
120.4,1532.09661245034,16.01,-1.0875
120.44,1532.73374879327,15.94,-1.1
120.48,1533.3643217879,15.91,-1.075
120.52,1534.00145815931,15.89,-1.1375
120.56,1534.6320311806,15.86,-1.225
120.6,1535.26124119912,15.86,-1.35
120.64,1535.89351190682,15.8,-1.4
120.68,1536.51607502955,15.75,-1.4125
120.72,1537.14664810356,15.7,-1.4875
120.76,1537.76921125296,15.64,-1.525
120.8,1538.38520101254,15.55,-1.425
120.84,1539.00928509588,15.52,-1.35
120.88,1539.62527488127,15.47,-1.4125
120.92,1540.2412646794,15.42,-1.4875
120.96,1540.84267233374,15.35,-1.5125
121,1541.4521646508,15.29,-1.475
121.04,1542.06015624191,15.25,-1.45
121.08,1542.6681478456,15.17,-1.4
121.12,1543.27122104551,15.09,-1.3
121.16,1543.85804787964,15.03,-1.32499999999999
121.2,1544.46112110273,15.02,-1.4875
121.24,1545.05454288125,14.97,-1.55
121.28,1545.64944424881,14.89,-1.42500000000001
121.32,1546.22975543737,14.81,-1.2625
121.36,1546.82465682812,14.75,-1.175
121.4,1547.41148373279,14.71,-1.15
121.44,1547.9917949543,14.67,-1.175
121.48,1548.57210618763,14.63,-1.1625
121.52,1549.1589331274,14.59,-1.1
121.56,1549.7246550982,14.47,-0.987500000000004
121.6,1550.29690254763,14.39,-0.887500000000003
121.64,1550.87721382514,14.36,-0.862499999999999
121.68,1551.44293582819,14.36,-0.849999999999995
121.72,1552.0086578419,14.33,-0.862499999999995
121.76,1552.5889691524,14.29,-0.824999999999994
121.8,1553.15469118771,14.25,-0.724999999999996
121.84,1553.72041323366,14.19,-0.649999999999999
121.88,1554.28613529027,14.18,-0.700000000000003
121.92,1554.84380479449,14.16,-0.8125
121.96,1555.40952687211,14.11,-0.824999999999998
122,1555.96880732663,14.04,-0.725
122.04,1556.52647686297,14.02,-0.587500000000001
122.08,1557.09219897227,14.02,-0.575000000000001
122.12,1557.64333278493,13.98,-0.625
122.16,1558.20905491525,13.98,-0.675000000000003
122.2,1558.76018874845,13.98,-0.712500000000005
122.24,1559.31946926368,13.94,-0.675000000000001
122.28,1559.86919377853,13.87,-0.549999999999999
122.32,1560.41387773318,13.82,-0.437500000000002
122.36,1560.96501160688,13.79,-0.425000000000004
122.4,1561.51614549008,13.78,-0.425
122.44,1562.06587004826,13.81,-0.499999999999998
122.48,1562.62515062217,13.77,-0.487500000000001
122.52,1563.16983462643,13.73,-0.350000000000001
122.56,1563.7129278603,13.69,-0.249999999999999
122.6,1564.26406179478,13.7,-0.274999999999999
122.64,1564.80874582708,13.68,-0.375000000000001
122.68,1565.34390916186,13.69,-0.424999999999998
122.72,1565.90318979572,13.65,-0.412499999999996
122.76,1566.43973651878,13.62,-0.299999999999998
122.8,1566.99087050304,13.61,-0.225000000000002
122.84,1567.52741724561,13.58,-0.225000000000002
122.88,1568.07051056149,13.61,-0.3
122.92,1568.60883367155,13.61,-0.375000000000001
122.96,1569.15855836624,13.61,-0.412500000000002
123,1569.70324248486,13.56,-0.375000000000001
123.04,1570.23978927576,13.52,-0.262499999999999
123.08,1570.78447341479,13.51,-0.1875
123.12,1571.32756679055,13.5,-0.262500000000001
123.16,1571.86411361177,13.53,-0.4375
123.2,1572.40879777829,13.52,-0.449999999999999
123.24,1572.94534461781,13.49,-0.325
123.28,1573.48843803503,13.46,-0.2125
123.32,1574.01852626262,13.46,-0.200000000000002
123.36,1574.55507313127,13.43,-0.237500000000002
123.4,1575.07703390408,13.44,-0.3
123.44,1575.62816804729,13.43,-0.349999999999999
123.48,1576.1647149445,13.45,-0.374999999999999
123.52,1576.69480321857,13.35,-0.312500000000002
123.56,1577.23135013501,13.33,-0.2125
123.6,1577.76143842756,13.36,-0.199999999999996
123.64,1578.30453193442,13.39,-0.299999999999998
123.68,1578.84107887999,13.39,-0.387500000000001
123.72,1579.37116719996,13.37,-0.387499999999996
123.76,1579.90771416447,13.33,-0.374999999999994
123.8,1580.42967503139,13.3,-0.3
123.84,1580.96622201514,13.29,-0.225
123.88,1581.49474086702,13.29,-0.237499999999997
